cntr	ra	dec
1998086401351019590	198.5209317	-86.5069141
2798086401351020235	281.5902197	-86.5069124
999086401351016290	94.9363218	-86.5069103
399086401351015838	34.0475195	-86.5069081
3397086401351012924	331.5716781	-86.5047753
1998086401351024169	208.9426178	-86.5047743
2198086401351018405	221.7559315	-86.504772
2798086401351018966	279.2502899	-86.5047712
3397086401351020498	345.1829316	-86.5047704
2598086401351021222	263.9533557	-86.5008612
799086401351016915	75.9333006	-86.5008601
2198086401351022553	222.5217168	-86.500858
3197086401351013449	311.50857	-86.5008576
799086401351021475	87.3811765	-86.5008544
599086401351023693	71.8159718	-86.4993478
199086401351016811	13.1860632	-86.4993434
999086401351014057	91.1919821	-86.4993402
1998086401351013171	191.4484751	-86.499339
3397086401351016680	335.1185431	-86.4993378
399086401351016364	36.8350538	-86.4977551
2798086401351018323	277.4225613	-86.4977475
1798086401351022699	189.2579956	-86.4977393
2598086401351017330	252.1326608	-86.4977321
2198086401351018280	218.3115717	-86.4977315
2798086401351016392	274.6241004	-86.4971773
2598086401351023525	269.6909502	-86.4971769
3197086401351023742	329.1107332	-86.4971766
1998086401351018276	202.2696836	-86.4971758
999086401351024845	107.9160937	-86.4971752
2798086401351015063	270.0716933	-86.4959999
999086401351022322	106.0559105	-86.495996
3197086401351022152	323.5231354	-86.4959874
3397086401351021731	343.8510427	-86.4959827
2798086401351020840	284.9591328	-86.4959816
1998086401351020975	205.7147379	-86.4909095
2198086401351013414	210.4757489	-86.4909095
999086401351021385	106.6857009	-86.490908
1998086401351021712	206.7301168	-86.4909074
399086401351022678	48.6382046	-86.4909045
399086401351021650	44.0601988	-86.4897596
1798086401351024408	189.4896524	-86.4897555
2598086401351015635	254.2182497	-86.489755
2598086401351022586	262.7422894	-86.4897549
1798086401351017594	181.556642	-86.4897521
199086401351015409	14.8207559	-86.484804
1399086401351022223	145.2799098	-86.484801
2798086401351019272	280.4715142	-86.4848007
1598086401351015050	151.6082736	-86.4847974
2997086401351016298	295.5321268	-86.484793
1399086401351021574	145.6854416	-86.4816311
2398086401351021257	243.324745	-86.48163
1199086401351017221	113.1492702	-86.4816268
86401351022082	3.4840253	-86.4816233
1798086401351019389	177.8147566	-86.481621
199086401351013352	10.4123786	-86.4761401
3397086401351030854	337.6051686	-86.476136
86401351022011	3.6210559	-86.476131
599086401351012282	51.2341743	-86.4761288
599086401351019530	67.2067395	-86.4761269
1199086401351032279	120.0630736	-86.4733656
599086401351030954	61.1065471	-86.4733628
2798086401351031874	277.7399745	-86.4733592
86401351020816	6.7341592	-86.4733582
1998086401351031081	198.3554475	-86.4733552
399086401351023343	48.2060332	-86.468381
199086401351032235	22.1255998	-86.4683806
2997086401351034888	296.8996154	-86.4683773
2997086401351023839	309.2578891	-86.4683769
1998086401351031211	198.8234239	-86.468375
1998086401351033727	195.6205566	-86.4655327
2598086401351016238	253.3438354	-86.4655326
999086401351024253	108.181454	-86.4655318
1598086401351022817	169.2562093	-86.4655317
1598086401351030227	161.6824906	-86.4655317
599086401351029916	57.4163759	-86.4627938
199086401351024098	27.801813	-86.4627935
2798086401351032125	280.2131873	-86.4627899
799086401351028517	84.3615461	-86.4627851
2398086401351024321	248.6737164	-86.4627813
999086401351033912	95.4473372	-86.4611073
2398086401351034357	236.0459301	-86.4611029
3397086401351013639	330.1680919	-86.4611027
1199086401351029196	124.272108	-86.4610982
999086401351013038	90.7534134	-86.4610973
999086401351032295	97.7964024	-86.4588326
599086401351027649	62.6718861	-86.4588314
199086401351013437	10.4487503	-86.4588313
3397086401351016486	332.9285998	-86.4588274
2798086401351029777	282.680658	-86.4588258
3397086401351028388	347.0640072	-86.4426196
2398086401351023964	248.1337223	-86.4426194
2997086401351030018	303.5368136	-86.4426192
599086401351027494	63.4909394	-86.4426165
599086401351029619	58.1753594	-86.4426143
599086401351031694	52.9434074	-86.4331552
599086401351029849	57.8785328	-86.4331527
3397086401351037133	331.1508445	-86.4331526
599086401351032373	53.0561396	-86.4331518
2798086401351028620	282.7223437	-86.4331515
1998086401351033403	192.5002449	-86.4282224
1598086401351033445	153.0634048	-86.4282163
2997086401351025378	308.8791909	-86.4282158
599086401351029935	62.2267172	-86.428215
1798086401351024501	191.9905424	-86.4282142
2798086401351037281	271.7254975	-86.4256317
3397086401351028702	343.9378202	-86.4256299
1998086401351027374	208.0738248	-86.4256297
399086401351028377	45.1808526	-86.4256285
199086401351032293	20.7721714	-86.425626
1798086401351033741	174.0167642	-86.4217711
1598086401351025227	168.7628726	-86.4217708
2997086401351034360	294.9156898	-86.4217696
999086401351035845	91.4351525	-86.4217658
2198086401351027050	227.4900385	-86.4217602
86401351027145	8.5227198	-86.4195724
399086401351026023	49.7576642	-86.4195714
1199086401351030928	117.5788674	-86.4195699
199086401351034012	12.5029885	-86.419565
2398086401351028774	243.1212513	-86.4195649
3397086401351026856	348.5095168	-86.4127486
1798086401351025971	189.5426525	-86.412748
999086401351035130	92.9965038	-86.4127474
3397086401351033770	334.5324487	-86.4127453
1598086401351029969	166.411528	-86.4127451
199086401351031654	21.923104	-86.4088977
1199086401351033552	116.0534001	-86.4088949
2198086401351028632	226.9966525	-86.408888
1598086401351029052	164.8252018	-86.4088829
599086401351028851	63.2163137	-86.4088799
199086401351028735	24.001775	-86.4068083
2398086401351030499	242.7732054	-86.4068081
1598086401351030975	158.8308051	-86.4068009
3397086401351032238	339.4216194	-86.4067992
199086401351028635	25.1682211	-86.406798
1199086401351033618	116.3814221	-86.4062702
1798086401351031339	180.2452267	-86.4062678
3197086401351031174	321.9836093	-86.4062648
3197086401351031062	318.1293238	-86.4062629
1399086401351035452	132.2081729	-86.4062606
199086401351028324	24.7975205	-86.4020363
799086401351035306	70.5639315	-86.4020339
599086401351027907	64.7076158	-86.4020313
999086401351028475	106.7509486	-86.4020282
199086401351031307	17.8187151	-86.4020236
599086401351024774	69.2216894	-86.3945444
86401351026842	8.4960839	-86.3945399
1798086401351030547	183.5947377	-86.3945366
2997086401351031876	300.4174075	-86.3945221
599086401351030297	57.736143	-86.394522
3197086401351028210	323.0816158	-86.3934399
2598086401351033153	256.7063257	-86.3934387
599086401351024316	67.781736	-86.3934366
3197086401351033470	312.8835706	-86.3934344
1399086401351029519	145.404451	-86.3934301
1598086401351034896	152.3248412	-86.3895149
2398086401351030105	242.7562563	-86.3895144
1598086401351036589	150.0314356	-86.3895119
2798086401351032084	281.7837079	-86.3895108
1399086401351028293	146.2160047	-86.3895101
1998086401351030229	206.5613991	-86.3874099
1998086401351036544	191.0472443	-86.3874064
2198086401351025845	228.5504497	-86.3874063
999086401351029130	105.3025191	-86.3873982
1998086401351030084	204.0591791	-86.3873977
1199086401351031458	120.7157192	-86.3791969
86401351028076	3.7669019	-86.3791968
86401351033350	355.3740553	-86.3791951
2598086401351027769	267.5547067	-86.3791947
1598086401351029094	165.7561276	-86.3791931
999086401351032196	99.9426712	-86.3787355
2798086401351027573	287.4952644	-86.3787315
999086401351033943	94.0812838	-86.3787311
2398086401351033865	236.5166695	-86.3787255
2398086401351035217	233.1209922	-86.3787241
1798086401351033386	172.6836831	-86.3781121
3397086401351034012	335.6344882	-86.3781108
1998086401351038211	191.7010216	-86.3781102
399086401351028830	43.3781249	-86.37811
1399086401351028534	143.2089013	-86.3781086
399086401351031077	41.3276587	-86.3732583
86401351032260	359.7869091	-86.3732541
86401351031103	359.7067209	-86.3732538
1399086401351027717	145.5624847	-86.3732472
999086401351030768	101.0596657	-86.3732453
1399086401351025547	147.7320035	-86.3717197
2997086401351030846	300.1653198	-86.3717165
2798086401351036674	271.8886971	-86.3717163
399086401351028613	44.2725996	-86.3717005
199086401351031594	21.0795512	-86.3717004
1798086401351025438	189.5884433	-86.3392539
599086401351027268	65.8309052	-86.3392517
199086401351031926	17.9643014	-86.3392506
3197086401351036122	311.1116581	-86.3392493
1798086401351034376	172.4923102	-86.3392492
3197086401351033934	316.6252322	-86.3340906
199086401351037473	12.5389426	-86.3340901
2598086401351030599	261.3191133	-86.3340874
2398086401351028776	244.5249071	-86.3340871
2598086401351028678	263.3157067	-86.3340857
3397086401351025775	347.5339006	-86.3335466
1998086401351029008	206.75665	-86.3335431
799086401351036073	70.22997	-86.333541
1798086401351034594	175.456852	-86.3335393
199086401351026786	27.5403008	-86.3335379
599086401351027009	66.505248	-86.3297915
1598086401351031978	162.3087659	-86.3297907
1798086401351031983	181.9581193	-86.3297901
3197086401351027259	328.7550484	-86.3297878
399086401351032070	40.9305852	-86.329785
1598086401351030202	158.8095418	-86.327201
1798086401351036071	171.7166823	-86.3271954
86401351034934	357.0167305	-86.3271937
199086401351037747	10.2939679	-86.3271921
1798086401351028545	183.3033567	-86.3271887
2598086401351028952	263.7256053	-86.324993
3397086401351034269	334.1110216	-86.3249902
399086401351035840	31.6760221	-86.3249892
3397086401351034342	334.3775929	-86.3249877
2798086401351034220	276.9735526	-86.3249876
999086401351030566	98.9716662	-86.3202054
3397086401351027099	349.7384644	-86.3202032
1399086401351033383	135.048343	-86.3201955
999086401351034750	96.8951989	-86.3201933
3397086401351036771	330.6855725	-86.3201898
3197086401351028879	323.9987904	-86.314559
2198086401351036544	210.5017434	-86.3145571
2598086401351025654	269.8032267	-86.3145571
2997086401351033874	296.9574956	-86.3145524
399086401351025789	51.6142822	-86.3145521
1798086401351034483	174.3982216	-86.3056565
1399086401351032899	133.2830208	-86.3056557
799086401351030400	80.2579841	-86.3056551
2798086401351028231	287.0924211	-86.3056538
1798086401351025246	188.9033691	-86.3056502
2798086401351031858	281.5304345	-86.3041047
999086401351033920	94.2909734	-86.304103
2598086401351029146	265.7103158	-86.3040976
999086401351026205	108.6880249	-86.3040957
199086401351028741	22.5473959	-86.3040936
999086401351031296	99.8435489	-86.30244
1998086401351029328	206.0613626	-86.3024384
3197086401351027909	327.6562621	-86.3024376
1199086401351027070	127.9530803	-86.3024374
399086401351031387	39.1553974	-86.3024364
999086401351029356	102.7688821	-86.2998137
1998086401351029349	202.6132208	-86.2998133
2997086401351032283	301.6528946	-86.2998114
86401351025959	8.3805864	-86.2998112
599086401351027989	64.9074735	-86.2998096
2997086401351027860	305.5549971	-86.2992769
599086401351029875	57.7502228	-86.2992763
86401351033194	355.7978526	-86.2992679
2997086401351028825	306.2043106	-86.2992662
1798086401351032313	179.2735328	-86.2992647
2398086401351036981	230.9094593	-86.2987923
1598086401351032744	155.8990039	-86.2987893
2997086401351028813	305.6824577	-86.2987863
86401351034571	353.3159771	-86.298786
1998086401351028181	205.9306215	-86.2987816
399086401351037538	31.339196	-86.2903043
1399086401351029446	144.902728	-86.2903027
2398086401351026129	248.5533214	-86.2903027
3197086401351031311	317.5961573	-86.2903024
2198086401351029061	225.6130778	-86.2903003
3397086401351030997	341.9664953	-86.2818515
2798086401351028697	284.4409432	-86.2818482
999086401351030034	102.9930292	-86.2818464
999086401351036427	92.6031449	-86.2818447
799086401351036815	72.4857283	-86.2818421
2398086401351032462	240.151826	-86.2812785
3197086401351031759	320.9808267	-86.2812769
1199086401351029259	127.0339854	-86.2812756
999086401351031352	99.1086979	-86.2812728
1998086401351028736	205.8581847	-86.2812725
3397086401351033235	333.7022717	-86.2791832
2598086401351031309	257.81514	-86.2791828
1998086401351037407	188.7531469	-86.2791788
1199086401351031904	120.5063595	-86.2791786
2198086401351034875	214.3064805	-86.2791777
1399086401351035194	131.6597889	-86.2786736
1399086401351029870	138.0888614	-86.2786722
3197086401351029063	326.7716193	-86.2786694
1199086401351031735	120.3342263	-86.2786656
399086401351025442	49.466514	-86.2786654
3197086401351031000	318.4195414	-86.2770328
1399086401351034091	135.2302456	-86.2770321
3197086401351033409	316.9162114	-86.2770303
1199086401351031153	121.2810788	-86.27702
2398086401351037749	230.8515687	-86.2770189
2198086401351029086	222.9249473	-86.2755037
2798086401351027406	289.2164781	-86.2755005
999086401351027348	108.5702359	-86.2754984
1199086401351033624	113.6097016	-86.275498
199086401351029292	26.0995504	-86.2754968
1199086401351029907	123.8589464	-86.2661431
2997086401351034693	296.1430779	-86.2661374
86401351036411	350.3318778	-86.2661362
1598086401351032132	162.1993142	-86.2661351
1199086401351029714	126.1549504	-86.2661349
2198086401351032644	217.6000811	-86.2541467
999086401351033634	96.4646234	-86.254143
799086401351031391	78.7962193	-86.2541405
1199086401351028613	125.9869123	-86.2541388
1399086401351027461	144.9855237	-86.2541382
2198086401351028469	222.6091024	-86.2479033
86401351035424	355.4040561	-86.2479007
3197086401351026866	328.8584233	-86.2478994
399086401351033288	35.384881	-86.2478957
3197086401351033859	315.5556679	-86.2478923
399086401351032789	36.5148998	-86.2349214
2997086401351031991	299.3957105	-86.2349211
1998086401351031091	198.9976566	-86.234921
2198086401351035810	214.7690827	-86.2349114
2398086401351034012	235.922593	-86.2349099
3397086401351037048	331.5792912	-86.2297163
599086401351029450	57.8681644	-86.2297162
2398086401351029148	243.8606256	-86.2297147
2798086401351033333	274.6687518	-86.2297146
1998086401351038355	189.0785575	-86.2297132
999086401351028933	103.8405004	-86.2292866
1798086401351036388	170.8712266	-86.2292861
3197086401351033879	313.2961187	-86.2292858
2997086401351030856	299.9346385	-86.2292829
799086401351031030	81.0243782	-86.2292788
1998086401351031060	201.1988946	-86.2272577
1798086401351032946	178.0776988	-86.2272562
199086401351031961	22.3367381	-86.2272552
1998086401351031000	198.2075246	-86.2272551
799086401351035013	76.8102147	-86.2272534
1798086401351033949	173.9810882	-86.224209
2798086401351035737	272.2228822	-86.2242083
1399086401351030552	137.8430971	-86.2242076
1798086401351025657	188.6771586	-86.2242051
1998086401351029923	204.1347739	-86.2241998
3197086401351034055	313.6353778	-86.2221085
1998086401351034311	194.0197363	-86.2221058
2798086401351034745	275.4235795	-86.2221039
1399086401351030630	142.2561923	-86.2221027
399086401351029563	46.3668454	-86.2221012
2798086401351029603	286.0374464	-86.2216111
999086401351034531	97.514331	-86.2216058
599086401351029372	60.2629757	-86.2216036
3397086401351034324	335.6116887	-86.2216023
199086401351036574	12.3149354	-86.2215999
2997086401351034850	294.3384533	-86.217568
3397086401351030829	339.5844946	-86.2175669
3397086401351032357	337.7991338	-86.2175655
3197086401351031885	320.8423246	-86.2175636
1598086401351032638	156.4471685	-86.2175631
1598086401351029660	163.7122542	-86.2156241
399086401351031516	41.590595	-86.2156205
999086401351029703	106.0188247	-86.2156175
1598086401351026624	168.8992139	-86.2156135
2598086401351029278	266.4651084	-86.2156083
3397086401351033851	333.9463342	-86.2083896
2598086401351035110	256.2236906	-86.2083885
1598086401351030493	160.2763784	-86.2083881
399086401351033960	37.4517031	-86.2083879
399086401351028459	42.6818765	-86.2083855
3397086401351032053	341.643828	-86.207383
2997086401351028372	305.1254941	-86.2073682
799086401351031308	77.7677786	-86.2073627
3197086401351028838	323.1793886	-86.2073612
2598086401351032145	260.8237529	-86.2073508
